	book	chapter	verse	lemma	strongno	gloss	display_lemma
414	00	02	16	θυμόω	G2373	provoke to anger, am full of angry passion	θυμόω
415	00	02	16	λίαν	G3029	very, very much, exceedingly	λίαν
416	00	02	16	ἀποστέλλω	G649	send away, dismiss, send out	ἀποστέλλω
417	00	02	16	ἀναιρέω	G337	take up, abolish, murder; take away, destroy	ἀναιρέω
418	00	02	16	πᾶς	G3956	all, every	πᾶς
419	00	02	16	παῖς	G3816	boy or girl child	παῖς
420	00	02	16	Βηθλέεμ	G965	Bethlehem	Βηθλέεμ
421	00	02	16	πᾶς	G3956	all, every	πᾶς
422	00	02	16	ὅριον	G3725	districts, territory, region	ὅριον
423	00	02	16	διετής	G1332	two years old	διετής
424	00	02	16	κάτω	G2736	down, below, lower, under, less, downward	κάτω
425	00	02	16	χρόνος	G5550	time, season	χρόνος
426	00	02	16	ἀκριβόω	G198	examine carefully, inquire strictly	ἀκριβόω
427	00	02	16	μάγος	G3097	Magus; sorcerer, magician, wizard	μάγος
428	00	02	17	τότε	G5119	then	τότε
429	00	02	17	πληρόω	G4137	fill, make full, finish	πληρόω
430	00	02	17	εἶπον	G2046	say, speak	εἶπον
431	00	02	17	Ἰερεμίας	G2408	Jeremiah	Ἰερεμίας
432	00	02	17	προφήτης	G4396	prophet	προφήτης
433	00	02	17	λέγω	G3004	say, tell	λέγω
434	00	02	18	φωνή	G5456	sound, voice	φωνή
435	00	02	18	Ῥαμά	G4471	Rama	Ῥαμά
436	00	02	18	ἀκούω	G191	hear, listen	ἀκούω
437	00	02	18	κλαυθμός	G2805	weeping, lamentation	κλαυθμός
438	00	02	18	ὀδυρμός	G3602	lamentation, wailing	ὀδυρμός
439	00	02	18	πολύς	G4183	much, many, often	πολύς
440	00	02	18	Ῥαχήλ	G4478	Rachel	Ῥαχήλ
441	00	02	18	κλαίω	G2799	weep, mourn, cry	κλαίω
442	00	02	18	τέκνον	G5043	child, descendent	τέκνον
443	00	02	18	οὐ	G3756	no, not	οὐ
444	00	02	18	θέλω	G2309	will, wish, desire	θέλω
445	00	02	18	παρακαλέω	G3870	comfort, invite, exhort	παρακαλέω
446	00	02	18	οὐ	G3756	no, not	οὐ
447	00	02	18	εἰμί	G1510	am, exist	εἰμί
448	00	02	19	τελευτάω	G5053	end, finish, die	τελευτάω
449	00	02	19	Ἡρῴδης	G2264	Herod	Ἡρῴδης
450	00	02	19	ὁράω	G3708	see, look upon	ὁράω
451	00	02	19	ἄγγελος	G32	angel, messenger	ἄγγελος
452	00	02	19	κύριος	G2962	lord, master, the Lord	κύριος
453	00	02	19	φαίνω	G5316	shine, (mid.) appear, become visible	φαίνω
454	00	02	19	ὄναρ	G3677	dream (only in nom. and acc.)	ὄναρ
455	00	02	19	Ἰωσήφ	G2501	Joseph	Ἰωσήφ
456	00	02	19	Αἴγυπτος	G125	Egypt	Αἴγυπτος
457	00	02	20	λέγω	G3004	say, tell	λέγω
458	00	02	20	ἐγείρω	G1453	raise	ἐγείρω
459	00	02	20	παραλαμβάνω	G3880	take, receive, take with	παραλαμβάνω
460	00	02	20	παιδίον	G3813	infant, young child	παιδίον
461	00	02	20	μήτηρ	G3384	mother	μήτηρ
462	00	02	20	πορεύομαι	G4198	go, proceed	πορεύομαι
463	00	02	20	γῆ	G1093	earth, land	γῆ
464	00	02	20	Ἰσραήλ	G2474	Israel	Ἰσραήλ
465	00	02	20	θνῄσκω	G2348	am dying, am dead, die	θνῄσκω
466	00	02	20	ζητέω	G2212	seek, look for, ask	ζητέω
467	00	02	20	ψυχή	G5590	soul, life	ψυχή
468	00	02	20	παιδίον	G3813	infant, young child	παιδίον
469	00	02	21	ἐγείρω	G1453	raise	ἐγείρω
470	00	02	21	παραλαμβάνω	G3880	take, receive, take with	παραλαμβάνω
471	00	02	21	παιδίον	G3813	infant, young child	παιδίον
472	00	02	21	μήτηρ	G3384	mother	μήτηρ
473	00	02	21	εἰσέρχομαι	G1525	go into, come in, enter	εἰσέρχομαι
474	00	02	21	γῆ	G1093	earth, land	γῆ
475	00	02	21	Ἰσραήλ	G2474	Israel	Ἰσραήλ
476	00	02	22	ἀκούω	G191	hear, listen	ἀκούω
477	00	02	22	Ἀρχέλαος	G745	Archelaus	Ἀρχέλαος
478	00	02	22	βασιλεύω	G936	rule, reign, reign over	βασιλεύω
479	00	02	22	Ἰουδαία	G2449	Judea	Ἰουδαία
480	00	02	22	πατήρ	G3962	father, ancestor	πατήρ
481	00	02	22	Ἡρῴδης	G2264	Herod	Ἡρῴδης
482	00	02	22	φοβέω	G5399	fear, am terrified	φοβέω
483	00	02	22	ἐκεῖ	G1563	there, to that place	ἐκεῖ
484	00	02	22	ἀπέρχομαι	G565	depart, go away	ἀπέρχομαι
485	00	02	22	χρηματίζω	G5537	reveal, warn, am publicly called; bear a name	χρηματίζω
486	00	02	22	ὄναρ	G3677	dream (only in nom. and acc.)	ὄναρ
487	00	02	22	ἀναχωρέω	G402	return, retire, depart, withdraw, go away, take refuge	ἀναχωρέω
488	00	02	22	μέρος	G3313	part, portion	μέρος
489	00	02	22	Γαλιλαία	G1056	Galilee	Γαλιλαία
490	00	02	23	ἔρχομαι	G2064	come, go	ἔρχομαι
491	00	02	23	κατοικέω	G2730	dwell in, live	κατοικέω
492	00	02	23	πόλις	G4172	city	πόλις
493	00	02	23	λέγω	G3004	say, tell	λέγω
494	00	02	23	Ναζαρά	G3478	Nazareth	Ναζαρά
495	00	02	23	πληρόω	G4137	fill, make full, finish	πληρόω
496	00	02	23	εἶπον	G2046	say, speak	εἶπον
497	00	02	23	προφήτης	G4396	prophet	προφήτης
498	00	02	23	ὅτι	G3754	that, since, because	ὅτι
499	00	02	23	Ναζωραῖος	G3480	Nazarene, Nazorean	Ναζωραῖος
500	00	02	23	καλέω	G2564	call, invite	καλέω
501	00	03	01	ἡμέρα	G2250	day	ἡμέρα
502	00	03	01	παραγίνομαι	G3854	come; am present	παραγίνομαι
503	00	03	01	Ἰωάννης	G2491	John	Ἰωάννης
504	00	03	01	βαπτιστής	G910	baptizer, Baptist	βαπτιστής
505	00	03	01	κηρύσσω	G2784	proclaim, herald, preach	κηρύσσω
506	00	03	01	ἔρημος	G2048	deserted, empty; (as a noun) desert, wilderness	ἔρημος
507	00	03	01	Ἰουδαία	G2449	Judea	Ἰουδαία
508	00	03	02	λέγω	G3004	say, tell	λέγω
509	00	03	02	μετανοέω	G3340	repent, am converted	μετανοέω
510	00	03	02	ἐγγίζω	G1448	come near, approach	ἐγγίζω
511	00	03	02	βασιλεία	G932	kingdom, reign	βασιλεία
512	00	03	02	οὐρανός	G3772	sky, heaven	οὐρανός
513	00	03	03	εἰμί	G1510	am, exist	εἰμί
514	00	03	03	εἶπον	G2046	say, speak	εἶπον
515	00	03	03	Ἠσαΐας	G2268	Isaiah	Ἠσαΐας
516	00	03	03	προφήτης	G4396	prophet	προφήτης
517	00	03	03	λέγω	G3004	say, tell	λέγω
518	00	03	03	φωνή	G5456	sound, voice	φωνή
519	00	03	03	βοάω	G994	shout, call aloud, call	βοάω
520	00	03	03	ἔρημος	G2048	deserted, empty; (as a noun) desert, wilderness	ἔρημος
521	00	03	03	ἑτοιμάζω	G2090	make ready, prepare	ἑτοιμάζω
522	00	03	03	ὁδός	G3598	way, road, journey	ὁδός
523	00	03	03	κύριος	G2962	lord, master, the Lord	κύριος
524	00	03	03	εὐθύς	G2117	straight, immediately	εὐθύς
525	00	03	03	ποιέω	G4160	do, make	ποιέω
526	00	03	03	τρίβος	G5147	worn path, beaten way	τρίβος
527	00	03	04	Ἰωάννης	G2491	John	Ἰωάννης
528	00	03	04	ἔχω	G2192	have, hold	ἔχω
529	00	03	04	ἔνδυμα	G1742	garment, raiment, clothing	ἔνδυμα
530	00	03	04	θρίξ	G2359	hair	θρίξ
531	00	03	04	κάμηλος	G2574	camel	κάμηλος
532	00	03	04	ζώνη	G2223	girdle, belt, purse	ζώνη
533	00	03	04	δερμάτινος	G1193	made of hide, leathern	δερμάτινος
534	00	03	04	ὀσφῦς	G3751	loins	ὀσφῦς
535	00	03	04	τροφή	G5160	food, nourishment	τροφή
536	00	03	04	εἰμί	G1510	am, exist	εἰμί
537	00	03	04	ἀκρίς	G200	locust	ἀκρίς
538	00	03	04	μέλι	G3192	honey	μέλι
539	00	03	04	ἄγριος	G66	wild, fierce	ἄγριος
540	00	03	05	τότε	G5119	then	τότε
541	00	03	05	ἐκπορεύομαι	G1607	go out	ἐκπορεύομαι
542	00	03	05	Ἱεροσόλυμα	G2414	Jerusalem	Ἱεροσόλυμα
543	00	03	05	πᾶς	G3956	all, every	πᾶς
544	00	03	05	Ἰουδαία	G2449	Judea	Ἰουδαία
545	00	03	05	πᾶς	G3956	all, every	πᾶς
546	00	03	05	περίχωρος	G4066	neighboring; (as a noun) neighborhood	περίχωρος
547	00	03	05	Ἰορδάνης	G2446	Jordan	Ἰορδάνης
548	00	03	06	βαπτίζω	G907	dip, baptize	βαπτίζω
549	00	03	06	Ἰορδάνης	G2446	Jordan	Ἰορδάνης
550	00	03	06	ποταμός	G4215	river, torrent, stream	ποταμός
551	00	03	06	ἐξομολογέω	G1843	consent fully, confess	ἐξομολογέω
552	00	03	06	ἁμαρτία	G266	sin	ἁμαρτία
553	00	03	07	ὁράω	G3708	see, look upon	ὁράω
554	00	03	07	πολύς	G4183	much, many, often	πολύς
555	00	03	07	Φαρισαῖος	G5330	Pharisee	Φαρισαῖος
556	00	03	07	Σαδδουκαῖος	G4523	Sadducee	Σαδδουκαῖος
557	00	03	07	ἔρχομαι	G2064	come, go	ἔρχομαι
558	00	03	07	βάπτισμα	G908	rite of baptism	βάπτισμα
559	00	03	07	λέγω	G3004	say, tell	λέγω
560	00	03	07	γέννημα	G1081	offspring, child, fruit	γέννημα
561	00	03	07	ἔχιδνα	G2191	serpent, snake, viper	ἔχιδνα
562	00	03	07	ὑποδείκνυμι	G5263	show plainly, teach, warn, show, indicate	ὑποδείκνυμι
563	00	03	07	φεύγω	G5343	flee, escape	φεύγω
564	00	03	07	μέλλω	G3195	am about to, intend	μέλλω
565	00	03	07	ὀργή	G3709	anger, indignation	ὀργή
566	00	03	08	ποιέω	G4160	do, make	ποιέω
567	00	03	08	καρπός	G2590	fruit, gain, crop	καρπός
568	00	03	08	ἄξιος	G514	worthy, fit	ἄξιος
569	00	03	08	μετάνοια	G3341	repentance, change of mind, conversion	μετάνοια
570	00	03	09	μή	G3361	not, lest	μή
571	00	03	09	δοκέω	G1380	think, seem, believe	δοκέω
572	00	03	09	λέγω	G3004	say, tell	λέγω
573	00	03	09	πατήρ	G3962	father, ancestor	πατήρ
574	00	03	09	ἔχω	G2192	have, hold	ἔχω
575	00	03	09	Ἀβραάμ	G11	Abraham	Ἀβραάμ
576	00	03	09	λέγω	G3004	say, tell	λέγω
577	00	03	09	δύναμαι	G1410	am able, can	δύναμαι
578	00	03	09	θεός	G2316	god	θεός
579	00	03	09	λίθος	G3037	stone	λίθος
580	00	03	09	ἐγείρω	G1453	raise	ἐγείρω
581	00	03	09	τέκνον	G5043	child, descendent	τέκνον
582	00	03	09	Ἀβραάμ	G11	Abraham	Ἀβραάμ
583	00	03	10	ἤδη	G2235	now, already	ἤδη
584	00	03	10	ἀξίνη	G513	axe	ἀξίνη
585	00	03	10	ῥίζα	G4491	root, that which comes from root	ῥίζα
586	00	03	10	δένδρον	G1186	tree	δένδρον
587	00	03	10	κεῖμαι	G2749	lie, recline, am laid	κεῖμαι
588	00	03	10	πᾶς	G3956	all, every	πᾶς
589	00	03	10	δένδρον	G1186	tree	δένδρον
590	00	03	10	μή	G3361	not, lest	μή
591	00	03	10	ποιέω	G4160	do, make	ποιέω
592	00	03	10	καρπός	G2590	fruit, gain, crop	καρπός
593	00	03	10	καλός	G2570	beautiful, good	καλός
594	00	03	10	ἐκκόπτω	G1581	cut out, cut off, cut down	ἐκκόπτω
595	00	03	10	πῦρ	G4442	fire	πῦρ
596	00	03	10	βάλλω	G906	throw, place	βάλλω
597	00	03	11	βαπτίζω	G907	dip, baptize	βαπτίζω
598	00	03	11	ὕδωρ	G5204	water	ὕδωρ
599	00	03	11	μετάνοια	G3341	repentance, change of mind, conversion	μετάνοια
600	00	03	11	ἔρχομαι	G2064	come, go	ἔρχομαι
601	00	03	11	ἰσχυρός	G2478	strong, mighty, powerful	ἰσχυρός
602	00	03	11	εἰμί	G1510	am, exist	εἰμί
603	00	03	11	οὐ	G3756	no, not	οὐ
604	00	03	11	εἰμί	G1510	am, exist	εἰμί
605	00	03	11	ἱκανός	G2425	sufficient, large	ἱκανός
606	00	03	11	ὑπόδημα	G5266	sandal	ὑπόδημα
607	00	03	11	βαστάζω	G941	carry, carry away, bear	βαστάζω
608	00	03	11	βαπτίζω	G907	dip, baptize	βαπτίζω
609	00	03	11	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
610	00	03	11	ἅγιος	G40	holy, sacred	ἅγιος
611	00	03	11	πῦρ	G4442	fire	πῦρ
612	00	03	12	πτύον	G4425	simple wooden pitchfork	πτύον
613	00	03	12	χείρ	G5495	hand	χείρ
614	00	03	12	διακαθαρίζω	G1245	cleanse thoroughly	διακαθαρίζω
615	00	03	12	ἅλων	G257	threshing-floor	ἅλων
616	00	03	12	συνάγω	G4863	gather together	συνάγω
617	00	03	12	σῖτος	G4621	wheat, grain	σῖτος
618	00	03	12	ἀποθήκη	G596	repository, granary, barn, storehouse	ἀποθήκη
619	00	03	12	ἄχυρον	G892	chaff	ἄχυρον
620	00	03	12	κατακαίω	G2618	burn up, consume entirely, burn down	κατακαίω
621	00	03	12	πῦρ	G4442	fire	πῦρ
622	00	03	12	ἄσβεστος	G762	inextinguishable, unquenchable	ἄσβεστος
623	00	03	13	τότε	G5119	then	τότε
624	00	03	13	παραγίνομαι	G3854	come; am present	παραγίνομαι
625	00	03	13	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
626	00	03	13	Γαλιλαία	G1056	Galilee	Γαλιλαία
627	00	03	13	Ἰορδάνης	G2446	Jordan	Ἰορδάνης
628	00	03	13	Ἰωάννης	G2491	John	Ἰωάννης
629	00	03	13	βαπτίζω	G907	dip, baptize	βαπτίζω
630	00	03	14	διακωλύω	G1254	obstinately prevent, hinder	διακωλύω
631	00	03	14	λέγω	G3004	say, tell	λέγω
632	00	03	14	χρεία	G5532	need, necessity	χρεία
633	00	03	14	ἔχω	G2192	have, hold	ἔχω
634	00	03	14	βαπτίζω	G907	dip, baptize	βαπτίζω
635	00	03	14	ἔρχομαι	G2064	come, go	ἔρχομαι
636	00	03	15	ἀποκρίνομαι	G611	answer, reply	ἀποκρίνομαι
637	00	03	15	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
638	00	03	15	λέγω	G3004	say, tell	λέγω
639	00	03	15	ἀφίημι	G863	leave, let go, pardon	ἀφίημι
640	00	03	15	ἄρτι	G737	now, just now	ἄρτι
641	00	03	15	οὕτω	G3779	thus, so, in this manner	οὕτω
642	00	03	15	πρέπω	G4241	am fitting, it becomes, is fitting to	πρέπω
643	00	03	15	εἰμί	G1510	am, exist	εἰμί
644	00	03	15	πληρόω	G4137	fill, make full, finish	πληρόω
645	00	03	15	πᾶς	G3956	all, every	πᾶς
646	00	03	15	δικαιοσύνη	G1343	justice, righteousness	δικαιοσύνη
647	00	03	15	τότε	G5119	then	τότε
648	00	03	15	ἀφίημι	G863	leave, let go, pardon	ἀφίημι
649	00	03	16	βαπτίζω	G907	dip, baptize	βαπτίζω
650	00	03	16	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
651	00	03	16	εὐθύς	G2117	immediately, soon	εὐθύς
652	00	03	16	ἀναβαίνω	G305	go up, embark, ascend	ἀναβαίνω
653	00	03	16	ὕδωρ	G5204	water	ὕδωρ
654	00	03	16	ὁράω	G3708	see, look upon	ὁράω
655	00	03	16	ἀνοίγω	G455	open	ἀνοίγω
656	00	03	16	οὐρανός	G3772	sky, heaven	οὐρανός
657	00	03	16	ὁράω	G3708	see, look upon	ὁράω
658	00	03	16	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
659	00	03	16	θεός	G2316	god	θεός
660	00	03	16	καταβαίνω	G2597	go down, come down	καταβαίνω
661	00	03	16	περιστερά	G4058	dove, pigeon	περιστερά
662	00	03	16	ἔρχομαι	G2064	come, go	ἔρχομαι
663	00	03	17	ὁράω	G3708	see, look upon	ὁράω
664	00	03	17	φωνή	G5456	sound, voice	φωνή
665	00	03	17	οὐρανός	G3772	sky, heaven	οὐρανός
666	00	03	17	λέγω	G3004	say, tell	λέγω
667	00	03	17	εἰμί	G1510	am, exist	εἰμί
668	00	03	17	υἱός	G5207	son, descendent	υἱός
669	00	03	17	ἀγαπητός	G27	beloved, dear	ἀγαπητός
670	00	03	17	εὐδοκέω	G2106	am resolved, well-pleased; am pleased with	εὐδοκέω
671	00	04	01	τότε	G5119	then	τότε
672	00	04	01	Ἰησοῦς	G2424	Jesus, Joshua	Ἰησοῦς
673	00	04	01	ἀνάγω	G321	lead up, put to sea, set sail	ἀνάγω
674	00	04	01	ἔρημος	G2048	deserted, empty; (as a noun) desert, wilderness	ἔρημος
675	00	04	01	πνεῦμα	G4151	wind, breath, spirit	πνεῦμα
676	00	04	01	πειράζω	G3985	try, tempt, test	πειράζω
677	00	04	01	διάβολος	G1228	the Slanderer, the Devil	διάβολος
678	00	04	02	νηστεύω	G3522	fast	νηστεύω
679	00	04	02	ἡμέρα	G2250	day	ἡμέρα
680	00	04	02	τεσσεράκοντα	G5062	forty	τεσσεράκοντα
681	00	04	02	τεσσεράκοντα	G5062	forty	τεσσεράκοντα
682	00	04	02	νύξ	G3571	night, night-time	νύξ
683	00	04	02	ὕστερος	G5305	lastly, afterward, later, finally	ὕστερος
684	00	04	02	πεινάω	G3983	am hungry, hunger, needy	πεινάω
685	00	04	03	προσέρχομαι	G4334	come near,  go to, approach	προσέρχομαι
686	00	04	03	πειράζω	G3985	try, tempt, test	πειράζω
687	00	04	03	λέγω	G3004	say, tell	λέγω
688	00	04	03	υἱός	G5207	son, descendent	υἱός
689	00	04	03	εἰμί	G1510	am, exist	εἰμί
690	00	04	03	θεός	G2316	god	θεός
691	00	04	03	λέγω	G3004	say, tell	λέγω
692	00	04	03	λίθος	G3037	stone	λίθος
693	00	04	03	ἄρτος	G740	bread	ἄρτος
694	00	04	03	γίνομαι	G1096	am born, become, happen	γίνομαι
695	00	04	04	ἀποκρίνομαι	G611	answer, reply	ἀποκρίνομαι
696	00	04	04	λέγω	G3004	say, tell	λέγω
697	00	04	04	γράφω	G1125	write	γράφω
698	00	04	04	οὐ	G3756	no, not	οὐ
699	00	04	04	ἄρτος	G740	bread	ἄρτος
700	00	04	04	μόνος	G3441	alone, only	μόνος
701	00	04	04	ζάω	G2198	live	ζάω
702	00	04	04	ἄνθρωπος	G444	man, one of human race	ἄνθρωπος
703	00	04	04	πᾶς	G3956	all, every	πᾶς
704	00	04	04	ῥῆμα	G4487	word, saying; thing, matter	ῥῆμα
705	00	04	04	ἐκπορεύομαι	G1607	go out	ἐκπορεύομαι
706	00	04	04	στόμα	G4750	mouth, speech	στόμα
707	00	04	04	θεός	G2316	god	θεός
708	00	04	05	τότε	G5119	then	τότε
709	00	04	05	παραλαμβάνω	G3880	take, receive, take with	παραλαμβάνω
710	00	04	05	διάβολος	G1228	the Slanderer, the Devil	διάβολος
711	00	04	05	ἅγιος	G40	holy, sacred	ἅγιος
712	00	04	05	πόλις	G4172	city	πόλις
713	00	04	05	ἵστημι	G2476	cause to stand, place, set	ἵστημι
714	00	04	05	πτερύγιον	G4419	extremity, battlement, parapet	πτερύγιον
715	00	04	05	ἱερός	G2411	temple	ἱερός
716	00	04	06	λέγω	G3004	say, tell	λέγω
717	00	04	06	υἱός	G5207	son, descendent	υἱός
718	00	04	06	εἰμί	G1510	am, exist	εἰμί
